2000,0,0,7.093672332763674
2000,0,1,7.184823630944862
2000,0,2,7.253609392102476
2000,0,3,6.8628334108165205
2000,0,4,6.884070913760368
2000,0,5,6.90576192590251
2000,0,6,7.002224595385385
2000,0,7,7.299803476727234
2000,0,8,7.297833161496925
2000,0,9,7.344050302493429
2000,0,10,7.28944452673349
2000,0,11,7.4392219336998835
2000,0,12,7.432308145701256
2000,0,13,7.403864240381367
2000,0,14,8.077004574674248
2000,0,15,8.028568469629803
2000,0,16,9.2911181320559
2000,0,17,9.284875328579076
2000,0,18,9.02826257922321
2000,0,19,8.854754150544181
2000,0,20,7.87940270001539
2000,0,21,7.875642187525074
2000,0,22,7.401382983960289
2000,0,23,7.440723879046828
2000,0,24,7.144379753690245
2000,0,25,7.140981004444768
2000,0,26,6.873473518887948
2000,0,27,6.931282892439725
2000,0,28,6.894240712820277
2000,0,29,6.948464434129022
2000,0,30,6.56757043536804
2000,0,31,6.912270225592096
2000,0,32,6.524406009286224
2000,0,33,6.927467952848417
2000,0,34,6.540646704171095
2000,0,35,6.953453089572065
2000,0,36,7.45947255022503
2000,0,37,7.054623978883029
2000,0,38,6.278756250785946
2000,0,39,7.071483238391863
2000,0,40,6.661686040362568
2000,0,41,6.629369213750593
2000,0,42,6.969259233083292
2000,0,43,6.633339550165502
2000,0,44,6.519094223679559
2000,0,45,7.024474116774087
2000,0,46,6.975531857856964
2000,0,47,6.582867543928998
2000,0,48,6.654374474092904
2000,0,49,6.543348046656362
2000,0,50,7.270220420165515
2000,0,51,6.616640575458547
2000,0,52,6.71738491899923
2000,0,53,6.632044279333996
2000,0,54,6.335532035580712
2000,0,55,7.04431815681879
2000,0,56,7.040079053695678
2000,0,57,6.649543377211657
2000,0,58,7.157252661978049
2000,0,59,6.710784244179365
2000,0,60,6.657992623435405
2000,0,61,7.059304586984339
2000,0,62,7.061501997085102
2000,0,63,7.066724266624277
2000,1,0,7.3276516826902025
2000,1,1,7.114876090242134
2000,1,2,7.328815258434872
2000,1,3,7.3201376568042065
2000,1,4,7.316889237808226
2000,1,5,7.313876556273456
2000,1,6,7.552010006828212
2000,1,7,7.5497574244952546
2000,1,8,9.740319290870502
2000,1,9,9.584561427299661
2000,1,10,9.608803204047831
2000,1,11,9.129620321466376
2000,1,12,11.805943696596245
2000,1,13,11.79448655211155
2000,1,14,11.849005870454647
2000,1,15,11.667130624775808
2000,1,16,9.676806620528325
2000,1,17,10.006584094083564
2000,1,18,8.644563727195475
2000,1,19,8.596308610732592
2000,1,20,7.49669470006927
2000,1,21,7.960893200700895
2000,1,22,7.998997904201701
2000,1,23,8.198085879750323
2000,1,24,8.200490858363565
2000,1,25,7.946441002994149
2000,1,26,8.206263830028433
2000,1,27,7.979142220965059
2000,1,28,7.230052602638807
2000,1,29,7.091134721949743
2000,1,30,7.973873111305167
2000,1,31,7.9714255886284775
2000,1,32,7.83688906809094
2000,1,33,7.790019348198683
2000,1,34,8.78070240469711
2000,1,35,8.88017873857953
2000,1,36,10.206256181861008
2000,1,37,9.744077072457756
2000,1,38,11.417684553945207
2000,1,39,10.903194861091151
2000,1,40,9.22286560203662
2000,1,41,9.22123014443062
2000,1,42,8.253894044097748
2000,1,43,8.515179463188616
2000,1,44,7.865628096707667
2000,1,45,7.356902344917742
2000,1,46,7.153956015996613
2000,1,47,7.1513100194866865
2000,1,48,7.394462350269549
2000,1,49,7.34270750172935
2000,1,50,7.142654634261078
2000,1,51,7.140189834192313
2000,1,52,7.7072196622926015
2000,1,53,7.381949385959572
2000,1,54,6.8698745782686075
2000,1,55,7.133592035677594
2000,1,56,6.924753499310128
2000,1,57,6.982913280744654
2000,1,58,6.877016640717358
2000,1,59,6.483865581647123
2000,1,60,6.941490742232631
2000,1,61,7.1465052942651965
2000,1,62,7.1473200745118675
2000,1,63,7.346590069993397
2000,2,0,7.348185636742045
2000,2,1,6.942701978041768
2000,2,2,6.894857507091473
2000,2,3,6.9973873421497075
2000,2,4,6.996654576185378
2000,2,5,6.892092637842623
2000,2,6,7.000819060849494
2000,2,7,7.157725577064937
2000,2,8,7.159842962566728
2000,2,9,7.361030329123224
2000,2,10,7.77932624973748
2000,2,11,7.359048155772612
2000,2,12,7.732008944390785
2000,2,13,7.4057811261295114
2000,2,14,10.531852313032047
2000,2,15,10.4088788719057
2000,2,16,13.252952150789184
2000,2,17,13.533005421910445
2000,2,18,13.141222433039331
2000,2,19,12.910703761697732
2000,2,20,10.232861136849692
2000,2,21,10.153802193340965
2000,2,22,9.995880978571293
2000,2,23,9.694778157453655
2000,2,24,9.183356118902424
2000,2,25,9.180507719193827
2000,2,26,7.889878376428413
2000,2,27,7.8415277169502815
2000,2,28,7.385045768964645
2000,2,29,7.1380908048916325
2000,2,30,7.336320639528012
2000,2,31,7.137010683355726
2000,2,32,6.874713235961352
2000,2,33,6.537846474790669
2000,2,34,7.420210075267107
2000,2,35,7.712439036012228
2000,2,36,9.487867743980289
2000,2,37,9.461549209349116
2000,2,38,10.224203085059543
2000,2,39,10.223416618149827
2000,2,40,8.807276832353665
2000,2,41,8.701548623614585
2000,2,42,7.705756834133922
2000,2,43,7.750175135568185
2000,2,44,8.007893615785704
2000,2,45,7.758397319405219
2000,2,46,7.881949289517536
2000,2,47,7.132252487259393
2000,2,48,7.131167826565289
2000,2,49,6.470531316710378
2000,2,50,7.131178772952268
2000,2,51,7.130704969831584
2000,2,52,7.131618789056361
2000,2,53,7.1319261031186585
2000,2,54,6.97912527698233
2000,2,55,6.980259779713492
2000,2,56,6.875428365520122
2000,2,57,7.138843437331161
2000,2,58,7.337143472723923
2000,2,59,7.138645803026009
2000,2,60,6.53930284921033
2000,2,61,6.541250424075855
2000,2,62,6.934329752899686
2000,2,63,7.144709010775387
2000,3,0,6.543524670564651
2000,3,1,6.881993499788678
2000,3,2,6.937169006209473
2000,3,3,6.883604846054965
2000,3,4,7.353016809096658
2000,3,5,6.991075824988457
2000,3,6,7.148808250640684
2000,3,7,7.353546937659615
2000,3,8,7.850622166385634
2000,3,9,7.346470094862411
2000,3,10,7.393607159611605
2000,3,11,7.3928491756901735
2000,3,12,6.9902497391660745
2000,3,13,7.006845752736595
2000,3,14,7.851235597496824
2000,3,15,7.893967222563248
2000,3,16,9.462753922169782
2000,3,17,9.459518328304483
2000,3,18,9.211074490786103
2000,3,19,8.982212460736761
2000,3,20,8.095946352180022
2000,3,21,8.012341007975124
2000,3,22,8.372376231585719
2000,3,23,8.095433740286083
2000,3,24,8.011955864422603
2000,3,25,8.213638275306266
2000,3,26,7.382738667766191
2000,3,27,7.334360363248408
2000,3,28,7.381560534502071
2000,3,29,7.331877512251836
2000,3,30,6.9753665061107455
2000,3,31,7.131771599815394
2000,3,32,6.975440062147385
2000,3,33,6.923901650670146
2000,3,34,7.331822533322608
2000,3,35,7.132251270889526
2000,3,36,9.884273364351998
2000,3,37,9.880266626465385
2000,3,38,10.390511946805901
2000,3,39,10.509560494299379
2000,3,40,9.176041138425376
2000,3,41,9.421884013569283
2000,3,42,7.748118195161084
2000,3,43,7.878036463862969
2000,3,44,7.127539004383024
2000,3,45,7.700125396059306
2000,3,46,6.970312337810142
2000,3,47,7.1253215253704525
2000,3,48,6.524884791204542
2000,3,49,6.971912811998294
2000,3,50,6.973085328101149
2000,3,51,6.866759135411868
2000,3,52,7.129881024175987
2000,3,53,6.469828644073431
2000,3,54,7.131224241101847
2000,3,55,6.86955987471822
2000,3,56,6.923081383694608
2000,3,57,6.976324766633198
2000,3,58,6.977990143668734
2000,3,59,7.133019884747384
2000,3,60,6.877463976129803
2000,3,61,6.977949989505319
2000,3,62,7.134734564634911
2000,3,63,6.474662748748273
2000,4,0,6.873441806462296
2000,4,1,6.92730717165405
2000,4,2,7.135858848219513
2000,4,3,6.476480233478924
2000,4,4,6.983271029796342
2000,4,5,7.139166788641575
2000,4,6,7.386540772613614
2000,4,7,7.140235667220324
2000,4,8,7.388738051206474
2000,4,9,7.387035305493924
2000,4,10,7.138600101912573
2000,4,11,7.337260167499295
2000,4,12,7.3364938908411546
2000,4,13,6.980979086689047
